src_ip,dst_ip,src_port,dst_port,protocol,duration_sec,fwd_packets,bwd_packets,total_packets,packet_size_mean,packet_size_min,packet_size_max,packet_size_std,flow_bytes_per_sec,flow_packets_per_sec,syn_flag,ack_flag,rst_flag,fin_flag,psh_flag,label,is_attack
192.168.1.139,10.0.0.31,36716,4444,TCP,29.1821,180,125,305,796.67,64.0,1460.0,53.9,8326.45,10.45,1,1,0,1,1,Infiltration,1
192.168.1.91,10.0.0.17,41908,22,TCP,3.762,57,80,137,640.31,417.81,862.81,111.25,23317.74,36.42,0,1,0,1,1,Normal,0
192.168.1.174,10.0.0.42,14579,8080,TCP,3.0147,19,84,103,595.58,524.63,666.53,35.48,20348.22,34.17,1,1,0,0,1,Normal,0
192.168.1.186,10.0.0.13,51397,8080,TCP,12.1495,54,84,138,617.91,405.23,830.59,106.34,7018.5,11.36,0,1,0,1,1,Normal,0
192.168.1.128,10.0.0.4,51406,6667,TCP,30.111,29,19,48,217.4,50.0,400.0,7.14,346.56,1.59,1,1,0,0,0,Botnet,1
192.168.1.3,10.0.0.23,10987,443,TCP,0.0688,1200,3,1203,74.24,40.0,128.0,9.79,1297737.73,17480.38,1,0,0,0,0,DDoS,1
192.168.1.241,10.0.0.24,52154,80,TCP,5.6403,208,0,208,157.59,54.0,200.0,6.49,5811.56,36.88,1,0,0,0,0,DoS,1
192.168.1.12,10.0.0.41,7815,21,TCP,2.6114,47,25,72,385.65,60.0,600.0,14.33,10633.03,27.57,1,1,0,0,1,Brute Force,1
192.168.1.8,10.0.0.11,36040,80,TCP,0.5406,98,39,137,423.06,201.66,644.47,110.7,107207.31,253.41,1,1,0,1,0,Normal,0
192.168.1.215,10.0.0.27,32326,443,TCP,2.9967,65,15,80,602.33,398.54,806.13,101.9,16079.89,26.7,0,1,0,0,1,Normal,0
192.168.1.114,10.0.0.22,14138,22,TCP,0.9374,73,30,103,322.58,60.0,600.0,21.16,35445.73,109.88,1,1,0,0,1,Brute Force,1
192.168.1.73,10.0.0.14,25086,53,TCP,0.8606,3,96,99,419.37,294.12,544.61,62.62,48243.8,115.04,0,1,0,1,1,Normal,0
192.168.1.4,10.0.0.48,23965,22,TCP,2.0865,70,35,105,393.84,60.0,600.0,34.1,19818.88,50.32,1,1,1,1,1,Brute Force,1
192.168.1.198,10.0.0.17,22125,234,TCP,0.0391,1,1,2,40.0,40.0,60.0,3.7,2024.36,51.14,1,0,1,0,0,PortScan,1
192.168.1.75,10.0.0.19,49704,443,TCP,0.0296,845,9,854,71.94,40.0,128.0,9.68,2074482.48,28836.52,1,0,0,0,0,DDoS,1
192.168.1.243,10.0.0.12,19949,80,TCP,7.5986,839,1,840,86.27,54.0,200.0,24.87,9536.73,110.55,1,0,0,0,0,DoS,1
192.168.1.35,10.0.0.32,61119,21,TCP,0.979,56,46,102,309.92,60.0,600.0,10.74,32288.63,104.18,1,1,1,1,1,Brute Force,1
192.168.1.227,10.0.0.35,47111,3389,TCP,2.5473,41,45,86,163.41,60.0,600.0,39.57,5516.76,33.76,1,1,0,0,1,Brute Force,1
192.168.1.178,10.0.0.10,36066,53,TCP,1.3401,82,91,173,431.14,344.03,518.25,43.56,55657.63,129.09,0,1,0,1,0,Normal,0
192.168.1.65,10.0.0.27,34719,80,TCP,5.9381,21,69,90,632.84,439.74,825.94,96.55,9591.5,15.16,1,1,0,0,0,Normal,0
192.168.1.137,10.0.0.47,7747,443,TCP,1.0439,20,115,135,495.93,283.37,708.48,106.28,64134.34,129.32,0,1,0,1,0,Normal,0
192.168.1.144,10.0.0.4,39248,80,TCP,1.0434,552,0,552,98.51,54.0,200.0,9.93,52118.87,529.06,1,0,0,0,0,DoS,1
192.168.1.131,10.0.0.38,8587,53,ICMP,0.2235,67,17,84,475.85,243.33,708.36,116.26,178815.82,375.79,0,1,0,0,0,Normal,0
192.168.1.2,10.0.0.10,56332,80,TCP,4.2816,243,1,244,108.33,54.0,200.0,14.51,6173.68,56.99,1,0,0,0,0,DoS,1
192.168.1.206,10.0.0.9,36720,22,TCP,1.8517,76,49,125,602.06,316.91,887.22,142.58,40643.24,67.51,0,1,0,1,1,Normal,0
192.168.1.149,10.0.0.25,47858,443,UDP,0.4582,2547,0,2547,50.55,40.0,128.0,7.92,281004.56,5558.85,1,0,0,0,0,DDoS,1
192.168.1.198,10.0.0.34,47531,80,TCP,1.1837,27,63,90,525.71,470.01,581.41,27.85,39969.62,76.03,0,1,0,0,1,Normal,0
192.168.1.154,10.0.0.18,44651,80,TCP,3.7455,233,4,237,143.56,54.0,200.0,10.0,9083.62,63.28,1,0,0,0,0,DoS,1
192.168.1.217,10.0.0.12,36807,8080,TCP,7.0966,11,2,13,441.22,391.68,490.75,24.77,808.25,1.83,1,1,0,0,0,Normal,0
192.168.1.186,10.0.0.40,41771,53,TCP,2.5086,67,115,182,233.08,40.0,529.24,148.08,16910.32,72.55,1,1,0,1,0,Normal,0
192.168.1.122,10.0.0.29,30461,8080,ICMP,4.0619,16,16,32,416.34,263.95,568.73,76.19,3279.97,7.88,1,0,0,0,0,Normal,0
192.168.1.76,10.0.0.16,2770,80,TCP,4.7372,812,4,816,86.17,54.0,200.0,5.14,14842.51,172.25,1,0,0,0,0,DoS,1
192.168.1.59,10.0.0.27,29828,53,TCP,1.1787,95,22,117,418.02,250.97,585.07,83.53,41492.99,99.26,1,1,0,1,0,Normal,0
192.168.1.205,10.0.0.43,25196,22,TCP,0.9887,50,92,142,557.4,272.79,842.01,142.31,80058.39,143.63,0,1,0,0,1,Normal,0
192.168.1.67,10.0.0.46,47634,80,TCP,35.0904,146,137,283,723.0,64.0,1460.0,144.47,5830.92,8.06,1,1,0,1,1,Infiltration,1
192.168.1.49,10.0.0.37,17907,80,TCP,1.8847,601,0,601,113.04,54.0,200.0,6.3,36046.87,318.89,1,0,0,0,0,DoS,1
192.168.1.66,10.0.0.25,30615,181,TCP,0.036,1,1,2,40.71,40.0,60.0,2.76,2260.9,55.54,1,0,0,0,0,PortScan,1
192.168.1.62,10.0.0.13,35286,80,TCP,1.9636,69,72,141,399.43,278.88,519.98,60.28,28681.83,71.81,0,1,0,0,0,Normal,0
192.168.1.155,10.0.0.42,55868,80,TCP,0.9024,30,97,127,317.02,92.49,541.55,112.27,44614.58,140.73,1,1,0,1,0,Normal,0
192.168.1.22,10.0.0.49,25352,6667,TCP,41.7196,10,10,20,197.68,50.0,400.0,11.1,94.77,0.48,1,1,0,0,0,Botnet,1
192.168.1.113,10.0.0.16,30142,53,TCP,1.1372,8,17,25,352.26,98.5,606.02,126.88,7744.26,21.98,1,1,0,1,0,Normal,0
192.168.1.209,10.0.0.35,50560,80,TCP,11.6707,630,3,633,115.1,54.0,200.0,19.98,6242.96,54.24,1,0,0,0,0,DoS,1
192.168.1.131,10.0.0.13,60010,8080,TCP,1.3788,52,82,134,641.05,560.02,722.08,40.52,62303.13,97.19,1,1,0,1,1,Normal,0
192.168.1.75,10.0.0.32,37641,80,TCP,5.2153,18,116,134,566.23,519.95,612.5,23.14,14548.36,25.69,0,1,0,1,0,Normal,0
192.168.1.244,10.0.0.48,9219,53,UDP,0.3145,83,105,188,672.62,381.86,963.37,145.38,402100.39,597.82,0,1,0,0,0,Normal,0
192.168.1.72,10.0.0.7,22631,443,TCP,4.3159,89,115,204,670.97,430.35,911.58,120.31,31714.64,47.27,0,1,0,0,1,Normal,0
192.168.1.201,10.0.0.19,28644,53,TCP,0.5982,69,77,146,574.41,362.41,786.4,106.0,140200.83,244.08,0,1,0,0,1,Normal,0
192.168.1.118,10.0.0.19,53238,80,ICMP,2.5269,35,33,68,612.77,548.13,677.4,32.32,16489.65,26.91,0,1,0,0,1,Normal,0
192.168.1.9,10.0.0.28,29030,80,TCP,13.458,297,246,543,722.12,64.0,1460.0,105.4,29135.9,40.35,1,1,0,1,1,Infiltration,1
192.168.1.103,10.0.0.44,12733,53,TCP,5.1026,21,3,24,529.92,406.88,652.96,61.52,2492.49,4.7,0,1,0,0,1,Normal,0
192.168.1.20,10.0.0.4,24430,443,TCP,0.383,4757,2,4759,52.95,40.0,128.0,7.26,657984.79,12426.58,1,0,0,0,0,DDoS,1
192.168.1.109,10.0.0.29,3432,21,TCP,1.8967,24,29,53,310.62,60.0,600.0,36.63,8679.8,27.94,1,1,1,0,1,Brute Force,1
192.168.1.11,10.0.0.39,58493,80,TCP,0.153,4665,9,4674,63.67,40.0,128.0,2.82,1944548.62,30542.85,1,0,0,0,0,DDoS,1
192.168.1.86,10.0.0.39,14412,22,UDP,1.8518,68,16,84,370.07,319.94,420.21,25.07,16786.64,45.36,0,1,0,1,0,Normal,0
192.168.1.66,10.0.0.21,14346,80,TCP,1.3,950,3,953,79.28,54.0,200.0,17.79,58116.78,733.08,1,0,0,0,0,DoS,1
192.168.1.162,10.0.0.46,45452,443,TCP,1.0067,4253,7,4260,78.65,40.0,128.0,4.7,332812.0,4231.81,1,0,1,0,0,DDoS,1
192.168.1.27,10.0.0.2,32234,80,TCP,2.8608,865,2,867,84.74,54.0,200.0,15.22,25683.05,303.06,1,0,0,0,0,DoS,1
192.168.1.28,10.0.0.7,16275,80,TCP,7.8178,841,3,844,106.39,54.0,200.0,6.18,11485.9,107.96,1,0,0,0,0,DoS,1
192.168.1.74,10.0.0.9,60038,4444,TCP,45.0855,257,53,310,657.0,64.0,1460.0,57.57,4517.39,6.88,1,1,0,1,1,Infiltration,1
192.168.1.94,10.0.0.29,65271,80,TCP,0.0399,4605,3,4608,54.62,40.0,128.0,4.29,6312489.28,115568.81,1,0,0,0,0,DDoS,1
192.168.1.97,10.0.0.35,19359,443,TCP,1.0385,36,24,60,592.71,475.39,710.04,58.66,34243.01,57.77,0,1,0,1,1,Normal,0
192.168.1.96,10.0.0.38,55308,443,TCP,0.0688,1682,6,1688,65.59,40.0,128.0,4.42,1608774.58,24526.3,1,0,0,0,0,DDoS,1
192.168.1.241,10.0.0.4,51337,22,TCP,2.311,83,72,155,217.3,154.27,280.33,31.51,14574.6,67.07,0,1,0,0,0,Normal,0
192.168.1.246,10.0.0.17,7882,6667,TCP,118.9307,9,10,19,169.77,50.0,400.0,16.24,27.12,0.16,1,1,0,0,0,Botnet,1
192.168.1.115,10.0.0.44,35666,8080,TCP,0.2541,82,118,200,397.09,208.61,585.57,94.24,312527.63,787.04,0,1,0,1,0,Normal,0
192.168.1.24,10.0.0.37,61734,443,UDP,0.9727,15,23,38,586.61,466.58,706.64,60.01,22915.98,39.07,0,1,0,1,0,Normal,0
192.168.1.18,10.0.0.24,21985,21,TCP,0.8182,51,26,77,355.07,60.0,600.0,38.31,33415.86,94.11,1,1,1,1,1,Brute Force,1
192.168.1.52,10.0.0.41,16366,80,TCP,0.0598,835,7,842,63.58,40.0,128.0,5.48,895554.82,14086.1,1,0,0,0,0,DDoS,1
192.168.1.141,10.0.0.16,57849,53,TCP,0.7667,7,13,20,311.81,189.26,434.37,61.28,8134.26,26.09,1,1,0,0,0,Normal,0
192.168.1.124,10.0.0.20,39267,53,UDP,1.5271,70,54,124,565.25,293.87,836.62,135.69,45896.77,81.2,0,1,0,1,1,Normal,0
192.168.1.153,10.0.0.6,49817,443,TCP,31.4895,23,15,38,178.44,50.0,400.0,12.64,215.33,1.21,1,1,0,0,0,Botnet,1
192.168.1.187,10.0.0.9,55448,8080,TCP,0.5836,43,16,59,437.45,251.95,622.96,92.75,44223.92,101.09,0,1,0,0,0,Normal,0
192.168.1.48,10.0.0.44,14754,8080,TCP,12.8877,12,17,29,246.84,50.0,400.0,10.79,555.44,2.25,1,1,0,0,1,Botnet,1
192.168.1.169,10.0.0.3,14589,53,TCP,6.6561,26,6,32,604.75,495.61,713.9,54.57,2907.42,4.81,0,1,0,0,1,Normal,0
192.168.1.125,10.0.0.35,19849,3389,TCP,2.1389,41,42,83,372.79,60.0,600.0,32.94,14466.03,38.8,1,1,1,1,1,Brute Force,1
192.168.1.81,10.0.0.29,31477,21,TCP,0.9003,60,29,89,334.19,60.0,600.0,35.67,33037.15,98.86,1,1,1,1,1,Brute Force,1
192.168.1.104,10.0.0.39,35558,53,TCP,2.7989,52,79,131,700.4,490.05,910.75,105.17,32781.93,46.8,0,1,0,0,0,Normal,0
192.168.1.227,10.0.0.47,29660,53,TCP,3.2215,66,29,95,809.08,710.66,907.49,49.21,23859.11,29.49,1,1,0,0,0,Normal,0
192.168.1.145,10.0.0.24,31096,443,UDP,0.4354,70,13,83,397.2,165.05,629.34,116.07,75718.18,190.63,0,1,0,1,1,Normal,0
192.168.1.221,10.0.0.12,19881,80,TCP,14.7712,829,4,833,113.3,54.0,200.0,15.08,6389.48,56.39,1,0,0,0,0,DoS,1
192.168.1.31,10.0.0.31,39581,8080,UDP,1.9949,27,7,34,390.31,310.73,469.9,39.79,6652.3,17.04,0,1,0,0,1,Normal,0
192.168.1.135,10.0.0.22,13544,80,TCP,0.2047,1551,9,1560,88.3,40.0,128.0,2.12,672915.84,7620.83,1,0,0,0,0,DDoS,1
192.168.1.183,10.0.0.34,6079,22,TCP,1.7244,17,118,135,443.66,255.17,632.15,94.24,34732.21,78.29,1,1,0,0,0,Normal,0
192.168.1.173,10.0.0.48,52930,443,TCP,0.9308,16,89,105,570.7,521.18,620.23,24.76,64381.84,112.81,0,1,0,0,0,Normal,0
192.168.1.40,10.0.0.43,37211,80,TCP,0.5678,42,59,101,434.89,345.35,524.42,44.77,77351.32,177.87,0,1,0,1,1,Normal,0
192.168.1.235,10.0.0.7,46400,8080,TCP,4.0497,82,101,183,262.8,40.0,560.17,148.69,11875.32,45.19,0,1,0,1,1,Normal,0
192.168.1.54,10.0.0.16,46093,443,TCP,0.1923,4084,2,4086,74.28,40.0,128.0,3.6,1578703.1,21253.14,1,0,0,0,0,DDoS,1
192.168.1.178,10.0.0.24,61031,6667,TCP,19.128,18,8,26,206.2,50.0,400.0,14.27,280.28,1.36,1,1,0,0,0,Botnet,1
192.168.1.136,10.0.0.31,44787,80,TCP,0.1817,642,1,643,75.51,40.0,128.0,8.49,267222.14,3538.93,1,0,0,0,0,DDoS,1
192.168.1.101,10.0.0.28,44882,443,TCP,5.9923,46,105,151,542.05,375.12,708.98,83.46,13659.23,25.2,1,1,0,0,1,Normal,0
192.168.1.14,10.0.0.11,42947,327,TCP,0.0034,1,1,2,40.0,40.0,60.0,0.57,20756.85,587.05,1,0,0,0,0,PortScan,1
192.168.1.210,10.0.0.31,60871,80,TCP,2.4525,768,4,772,97.65,54.0,200.0,5.61,30738.24,314.78,1,0,0,0,0,DoS,1
192.168.1.135,10.0.0.24,44017,11,TCP,0.0472,1,0,1,50.28,40.0,60.0,1.22,1064.52,21.17,1,0,0,0,0,PortScan,1
192.168.1.239,10.0.0.34,45320,22,ICMP,4.4606,95,119,214,539.61,440.18,639.04,49.72,25887.92,47.98,0,1,0,0,1,Normal,0
192.168.1.12,10.0.0.18,63848,80,TCP,0.2562,60,96,156,569.81,304.05,835.58,132.88,347002.48,608.98,1,1,0,1,1,Normal,0
192.168.1.208,10.0.0.7,21109,22,TCP,0.219,64,18,82,556.98,339.47,774.5,108.76,208589.6,374.5,0,1,0,1,0,Normal,0
192.168.1.26,10.0.0.7,34019,80,TCP,5.4431,687,0,687,80.27,54.0,200.0,9.17,10131.46,126.22,1,0,0,0,0,DoS,1
192.168.1.76,10.0.0.25,4243,8080,TCP,1.3565,78,101,179,507.8,306.15,709.45,100.83,67009.12,131.96,0,1,0,0,0,Normal,0
192.168.1.91,10.0.0.10,64781,80,UDP,4.8274,33,37,70,668.4,588.41,748.4,40.0,9692.25,14.5,0,1,0,0,0,Normal,0
192.168.1.74,10.0.0.4,33111,443,TCP,0.2123,90,53,143,493.75,270.47,717.03,111.64,332539.49,673.5,0,1,0,0,0,Normal,0
192.168.1.124,10.0.0.18,60196,443,TCP,0.0452,4350,6,4356,64.12,40.0,128.0,7.49,6185835.06,96465.63,1,0,0,0,0,DDoS,1
192.168.1.243,10.0.0.20,16043,443,UDP,0.4867,952,6,958,64.54,40.0,128.0,6.09,127023.75,1968.16,1,0,0,0,0,DDoS,1
192.168.1.151,10.0.0.6,42449,443,TCP,5.2933,67,54,121,497.6,336.35,658.86,80.63,11374.81,22.86,0,1,0,0,0,Normal,0
192.168.1.14,10.0.0.33,41278,22,TCP,3.573,20,87,107,354.96,270.36,439.55,42.3,10629.93,29.95,0,1,0,0,1,Normal,0
192.168.1.168,10.0.0.38,37604,80,UDP,0.0342,3106,4,3110,74.64,40.0,128.0,8.04,6788017.14,90939.01,1,0,0,0,0,DDoS,1
192.168.1.143,10.0.0.29,19843,80,TCP,51.2264,161,89,250,959.72,64.0,1460.0,190.59,4683.7,4.88,1,1,0,1,1,Infiltration,1
192.168.1.227,10.0.0.11,15868,80,TCP,13.2978,627,4,631,84.8,54.0,200.0,20.6,4023.81,47.45,1,0,0,0,0,DoS,1
192.168.1.33,10.0.0.45,64080,329,TCP,0.0217,2,0,2,40.0,40.0,60.0,0.94,3612.31,92.19,1,0,0,0,0,PortScan,1
192.168.1.102,10.0.0.34,23872,80,TCP,1.9401,641,2,643,113.39,54.0,200.0,15.4,37579.84,331.42,1,0,0,0,0,DoS,1
192.168.1.166,10.0.0.3,9002,80,TCP,0.1,2814,3,2817,58.1,40.0,128.0,3.77,1636758.59,28170.66,1,0,0,0,0,DDoS,1
192.168.1.81,10.0.0.18,34083,53,TCP,1.8772,54,69,123,633.32,567.27,699.38,33.03,41497.02,65.52,0,1,0,1,1,Normal,0
192.168.1.7,10.0.0.41,10578,443,TCP,0.0668,4427,8,4435,73.8,40.0,128.0,7.59,4898378.7,66373.86,1,0,0,0,0,DDoS,1
192.168.1.86,10.0.0.18,41818,443,UDP,0.1149,3343,9,3352,79.37,40.0,128.0,6.13,2315652.1,29176.26,1,0,0,0,0,DDoS,1
192.168.1.174,10.0.0.48,16897,80,UDP,0.5975,1070,4,1074,55.2,40.0,128.0,3.42,99235.21,1797.64,1,0,0,0,0,DDoS,1
192.168.1.83,10.0.0.13,18256,22,ICMP,3.6408,88,28,116,505.4,435.93,574.86,34.73,16102.54,31.86,0,1,0,1,1,Normal,0
192.168.1.204,10.0.0.34,53530,8080,TCP,0.4543,77,48,125,337.58,66.07,609.08,135.75,92890.15,275.17,0,1,0,1,0,Normal,0
192.168.1.76,10.0.0.41,31159,80,TCP,1.9181,7,21,28,651.63,401.28,901.99,125.18,9512.16,14.6,1,1,0,0,1,Normal,0
192.168.1.52,10.0.0.4,52245,80,UDP,1.0534,99,50,149,672.72,550.31,795.12,61.2,95151.21,141.44,1,1,0,1,0,Normal,0
192.168.1.45,10.0.0.9,62210,443,TCP,1.3011,33,10,43,735.93,459.08,1012.78,138.42,24321.05,33.05,0,1,0,0,0,Normal,0
192.168.1.222,10.0.0.3,15672,21,TCP,1.4423,31,15,46,368.83,60.0,600.0,37.31,11763.1,31.89,1,1,1,0,1,Brute Force,1
192.168.1.196,10.0.0.15,55106,22,TCP,1.4928,92,114,206,627.61,515.04,740.19,56.29,86610.48,138.0,1,1,0,0,0,Normal,0
192.168.1.14,10.0.0.4,54670,8080,UDP,1.5251,43,30,73,582.79,432.08,733.49,75.35,27895.07,47.87,0,1,0,1,1,Normal,0
192.168.1.239,10.0.0.48,44905,22,UDP,1.1622,26,92,118,435.42,285.82,585.02,74.8,44209.55,101.53,0,1,0,1,0,Normal,0
192.168.1.190,10.0.0.4,15525,443,TCP,0.1114,2193,3,2196,58.2,40.0,128.0,3.48,1146887.27,19707.04,1,0,0,0,0,DDoS,1
192.168.1.161,10.0.0.44,12018,8080,TCP,6.5821,44,110,154,477.67,425.69,529.65,25.99,11176.02,23.4,0,1,0,0,0,Normal,0
192.168.1.45,10.0.0.42,45000,22,TCP,7.1904,49,78,127,425.62,317.97,533.28,53.83,7517.62,17.66,0,1,0,0,1,Normal,0
192.168.1.164,10.0.0.17,13861,80,TCP,0.0237,4183,5,4188,74.96,40.0,128.0,9.35,13256331.93,176841.68,1,0,0,0,0,DDoS,1
192.168.1.28,10.0.0.39,33814,80,TCP,3.0202,59,17,76,356.27,70.92,641.62,142.67,8965.07,25.16,0,1,0,1,1,Normal,0
192.168.1.241,10.0.0.45,4450,666,TCP,0.019,1,0,1,45.63,40.0,60.0,2.61,2405.51,52.71,1,0,0,0,0,PortScan,1
192.168.1.107,10.0.0.14,22243,907,TCP,0.0469,1,1,2,40.0,40.0,60.0,1.19,1313.28,42.68,1,0,1,0,0,PortScan,1
192.168.1.118,10.0.0.7,59466,80,UDP,0.1372,86,74,160,592.2,497.94,686.46,47.13,690729.44,1166.38,0,1,0,0,0,Normal,0
192.168.1.60,10.0.0.28,58403,8080,TCP,8.7061,83,72,155,572.74,322.68,822.8,125.03,10196.87,17.8,0,1,0,0,0,Normal,0
192.168.1.15,10.0.0.4,65138,80,TCP,2.1788,422,1,423,134.47,54.0,200.0,15.25,26106.23,194.14,1,0,0,0,0,DoS,1
192.168.1.183,10.0.0.40,36758,53,TCP,2.8611,65,57,122,697.49,507.13,887.85,95.18,29741.61,42.64,0,1,0,1,1,Normal,0
192.168.1.202,10.0.0.34,38080,22,TCP,1.2147,25,30,55,633.17,396.17,870.17,118.5,28668.98,45.28,0,1,0,1,0,Normal,0
192.168.1.197,10.0.0.23,39741,443,TCP,5.0957,11,32,43,449.44,318.48,580.4,65.48,3792.58,8.44,0,1,0,0,1,Normal,0
192.168.1.153,10.0.0.45,55950,896,TCP,0.0023,1,0,1,40.0,40.0,60.0,4.05,17000.7,425.7,1,0,0,0,0,PortScan,1
192.168.1.66,10.0.0.27,56129,80,TCP,0.3842,2,95,97,603.14,303.25,903.02,149.94,152285.75,252.49,0,1,0,1,1,Normal,0
192.168.1.101,10.0.0.22,60368,443,UDP,0.1225,658,9,667,64.06,40.0,128.0,7.37,348754.17,5444.42,1,0,0,0,0,DDoS,1
192.168.1.123,10.0.0.8,40074,80,TCP,4.2364,983,1,984,155.58,54.0,200.0,14.63,36137.32,232.27,1,0,0,0,0,DoS,1
192.168.1.95,10.0.0.28,8943,8080,UDP,2.6419,51,12,63,548.3,425.88,670.71,61.21,13074.7,23.85,0,1,0,0,1,Normal,0
192.168.1.210,10.0.0.6,47090,22,TCP,0.6398,86,75,161,456.01,282.76,629.27,86.63,114757.18,251.65,0,1,0,1,0,Normal,0
192.168.1.108,10.0.0.32,46173,4444,TCP,48.263,294,203,497,503.43,64.0,1460.0,175.73,5184.17,10.3,1,1,0,1,1,Infiltration,1
192.168.1.64,10.0.0.18,61311,22,UDP,3.6624,60,26,86,808.35,753.68,863.02,27.34,18981.56,23.48,0,1,0,0,0,Normal,0
192.168.1.176,10.0.0.41,22550,443,UDP,0.3398,3794,6,3800,63.63,40.0,128.0,3.16,711603.85,11182.87,1,0,0,0,0,DDoS,1
192.168.1.22,10.0.0.22,6380,443,UDP,0.2624,97,40,137,235.0,77.58,392.41,78.71,122691.94,522.1,1,1,0,0,1,Normal,0
192.168.1.199,10.0.0.34,5195,53,TCP,1.6235,46,62,108,666.02,517.36,814.69,74.33,44306.87,66.52,0,1,0,0,1,Normal,0
192.168.1.197,10.0.0.33,4200,80,UDP,0.2873,98,114,212,450.6,405.74,495.47,22.43,332547.43,738.01,1,1,0,0,1,Normal,0
192.168.1.171,10.0.0.33,49643,443,TCP,1.2709,72,56,128,496.44,417.43,575.45,39.5,49999.89,100.72,0,1,0,1,0,Normal,0
192.168.1.43,10.0.0.45,23435,443,TCP,1.5521,21,112,133,356.2,94.2,618.21,131.0,30522.69,85.69,1,1,0,0,1,Normal,0
192.168.1.167,10.0.0.18,20035,22,TCP,2.8978,40,32,72,373.04,60.0,600.0,34.32,9268.58,24.85,1,1,0,1,1,Brute Force,1
192.168.1.232,10.0.0.36,28276,80,TCP,2.2551,4,25,29,320.07,40.0,610.62,145.28,4116.08,12.86,0,1,0,1,0,Normal,0
192.168.1.200,10.0.0.20,14533,53,TCP,4.7328,21,79,100,545.61,386.3,704.92,79.65,11528.34,21.13,0,1,0,0,1,Normal,0
192.168.1.87,10.0.0.48,29263,53,TCP,4.4296,99,58,157,495.44,240.66,750.21,127.39,17559.79,35.44,0,1,0,1,1,Normal,0
192.168.1.211,10.0.0.44,44489,80,TCP,2.6139,550,1,551,132.46,54.0,200.0,15.78,27922.67,210.79,1,0,0,0,0,DoS,1
192.168.1.144,10.0.0.12,49605,22,TCP,4.8233,26,24,50,365.09,249.22,480.95,57.93,3784.66,10.37,0,1,0,0,1,Normal,0
192.168.1.238,10.0.0.18,37190,80,TCP,0.0393,1289,6,1295,81.99,40.0,128.0,5.3,2700792.81,32940.18,1,0,0,0,0,DDoS,1
192.168.1.220,10.0.0.5,33677,8080,TCP,1.0971,85,23,108,239.76,189.9,289.61,24.93,23601.23,98.44,0,1,0,0,0,Normal,0
192.168.1.250,10.0.0.25,4568,8080,TCP,2.9025,26,87,113,447.71,220.5,674.93,113.61,17430.35,38.93,0,1,0,0,1,Normal,0
192.168.1.46,10.0.0.4,13303,443,TCP,2.594,48,15,63,433.55,307.18,559.92,63.19,10529.54,24.29,1,1,0,0,1,Normal,0
192.168.1.34,10.0.0.34,30760,22,TCP,2.5425,72,43,115,367.41,60.0,600.0,10.07,16618.27,45.23,1,1,0,1,1,Brute Force,1
192.168.1.216,10.0.0.48,39939,80,TCP,1.3622,64,60,124,461.19,245.55,676.83,107.82,41982.1,91.03,0,1,0,0,1,Normal,0
192.168.1.153,10.0.0.38,33594,22,UDP,2.1661,89,68,157,431.78,266.05,597.5,82.86,31295.76,72.48,0,1,0,0,1,Normal,0
192.168.1.77,10.0.0.29,20226,80,TCP,0.2294,83,38,121,591.51,355.85,827.17,117.83,312067.65,527.57,1,1,0,1,0,Normal,0
192.168.1.168,10.0.0.29,21688,21,TCP,0.7442,47,51,98,361.45,60.0,600.0,38.99,47594.68,131.68,1,1,0,1,1,Brute Force,1
192.168.1.83,10.0.0.2,5216,8080,TCP,3.8644,49,38,87,608.31,313.42,903.2,147.44,13695.1,22.51,0,1,0,0,1,Normal,0
192.168.1.14,10.0.0.34,21498,443,TCP,0.8469,39,10,49,595.36,346.75,843.98,124.31,34445.08,57.86,0,1,0,0,1,Normal,0
192.168.1.227,10.0.0.2,16154,443,TCP,1.127,84,92,176,384.17,291.14,477.19,46.51,59994.17,156.17,0,1,0,0,0,Normal,0
192.168.1.16,10.0.0.2,14551,8080,TCP,1.52,49,16,65,693.08,545.56,840.59,73.76,29637.78,42.76,0,1,0,0,1,Normal,0
192.168.1.103,10.0.0.26,15904,443,TCP,0.0161,3578,3,3581,65.24,40.0,128.0,2.82,14491495.0,222131.61,1,0,0,0,0,DDoS,1
192.168.1.186,10.0.0.37,48364,80,TCP,0.3565,3731,0,3731,66.64,40.0,128.0,2.42,697385.74,10464.55,1,0,0,0,0,DDoS,1
192.168.1.156,10.0.0.18,39574,22,ICMP,3.3514,69,41,110,624.57,563.07,686.07,30.75,20499.7,32.82,0,1,0,0,1,Normal,0
192.168.1.225,10.0.0.33,16702,53,TCP,1.3816,10,103,113,424.34,380.83,467.85,21.75,34705.38,81.79,0,1,0,0,1,Normal,0
192.168.1.172,10.0.0.49,54646,22,TCP,0.6906,26,112,138,339.76,222.46,457.06,58.65,67889.16,199.81,1,1,0,1,1,Normal,0
192.168.1.23,10.0.0.47,7303,8080,TCP,0.9732,85,12,97,397.76,150.68,644.83,123.54,39645.82,99.67,0,1,0,0,0,Normal,0
192.168.1.235,10.0.0.41,30488,8080,TCP,0.8287,45,44,89,489.8,386.82,592.78,51.49,52600.79,107.39,1,1,0,0,0,Normal,0
192.168.1.13,10.0.0.4,10268,80,TCP,1.5372,187,0,187,115.79,54.0,200.0,24.99,14085.6,121.65,1,0,0,0,0,DoS,1
